id,title,upload_date,view_count,like_count,comment_count,duration,description,tags,url,topic,confidence,rationale,timestamp,date,dow,dow_num,hosts,host_pair,n_hosts,has_krystal,has_saagar,has_ryan,has_emily,log_views,log_likes,log_duration,caps_ratio,publish_ts,segment_position,segments_that_day
hrGIUi5vvOQ,John Mearsheimer: Why Russia Might NUKE Europe,2026-05-28,270445,7822,4700,766,"Krystal and Saagar are joined by John Mearsheimer to discuss the rapid escalations in the Russia Ukraine war. 

John Mearsheimer: https://www.mearsheimer.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=hrGIUi5vvOQ,Foreign Policy / War,0.95,Discussion of potential nuclear conflict between Russia and Europe.,1779991229,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.507824029422997,8.96469555531546,6.641182169740591,0.2564102564102564,1779991229,5,6
XggwGnGxpZQ,Pope's DIRE WARNING: AI Could Destroy Humanity,2026-05-28,86727,2655,544,731,"Krystal and Saagar discuss the Pope's dire warning on AI. 

Brendan Steinhauser: secureainow.org 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=XggwGnGxpZQ,Culture / Society,0.85,Pope's warning about AI existential risks is a cultural/societal commentary.,1779993016,2026-05-28,Thursday,3,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.370520532973021,7.884199933676039,6.594413459749778,0.4473684210526316,1779993016,6,6
1wVVz-XxfjM,Bessent Threatens 'Going Kinetic' If Iran Tolls Strait,2026-05-29,146106,4514,695,1362,"Ryan, Emily and Griffin discuss Scott Bessent threatening Iran with kinetic action. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=1wVVz-XxfjM,Foreign Policy / War,0.95,Treasury Secretary threatens military action regarding Iran and the Strait of Hormuz.,1780076301,2026-05-29,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.89208766465734,8.414938957377482,7.216709486709457,0.17777777777777778,1780076301,1,4
z9-SPWTARGk,Jill Worried Biden WAS DRUGGED Before Debate COLLAPSE,2026-05-29,92279,2418,686,731,"Ryan, Emily and Griffin discuss the Biden family worried he may have been drugged before debate collapse with Trump. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=z9-SPWTARGk,Domestic Politics,0.85,Jill Biden's concerns about Joe Biden's fitness after debate performance,1780077628,2026-05-29,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.432571875644665,7.790696031174738,6.594413459749778,0.5,1780077628,2,4
0tU8mmlEkco,Spencer Pratt Surges In LA Mayor Race,2026-05-29,104811,2409,1200,977,"Ryan, Emily and Griffin discuss Spencer Pratt surging in the LA mayoral race. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=0tU8mmlEkco,Domestic Politics,0.9,Spencer Pratt's campaign momentum in LA Mayor race,1780077634,2026-05-29,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.559914007193033,7.786967002614872,6.884486652042782,0.25806451612903225,1780077634,3,4
CrF0JxniXsA,NJ Candidate Responds to WILD 'Al Qaeda' Attacks From Israel Lobby,2026-05-29,62077,2514,355,1530,"Ryan, Emily and Griffin are joined by Adam Hamawy to discuss the Israel lobby's attacks.

Dr. Adam Hamawy: https://hamawyfornj.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=CrF0JxniXsA,Domestic Politics,0.8,New Jersey candidate facing accusations from pro-Israel political organizations,1780081232,2026-05-29,Friday,4,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,11.036130828947154,7.829630389150193,7.333023014386481,0.25925925925925924,1780081232,4,4
9FWK1L8lL5M,Dems Attack Surging Auto Mechanic In CA,2026-05-31,46042,1706,200,810,"Ryan and Emily are joined by Randy Vallegas to discuss his run for Congress. 

Randy Vallegas: https://www.villegasforcongress.com/ 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=9FWK1L8lL5M,Domestic Politics,0.85,California political race with auto mechanic candidate under Democratic attack,1780254528,2026-05-31,Sunday,6,"['Emily', 'Ryan']",Emily & Ryan,2,0,0,1,1,10.737309302378842,7.441906728051625,6.697034247666484,0.24242424242424243,1780254528,1,1
rVZeHveyW7E,"Jeffrey Sachs REACTS: Iran, US BOMBING AGAIN As Trump Pumps Mark Levin",2026-06-01,335025,10942,1100,1144,"Krystal and Saagar are joined by Jeffrey Sachs to discuss the latest on the Iran war. 

Jeffrey Sachs: https://www.jeffsachs.org/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=rVZeHveyW7E,Foreign Policy / War,0.9,Iran-US military escalation and Trump administration foreign policy commentary,1780329866,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.721960434888429,9.300363874623772,7.042286171939743,0.49122807017543857,1780329866,1,6
pBoG-fLgfKU,Jeffrey Sachs BLASTS White House Economic LIES,2026-06-01,289528,8569,866,1325,"Krystal and Saagar are joined by Jeffrey Sachs to discuss the White House gaslighting on the US economy. 

Jeffrey Sachs: https://www.jeffsachs.org/


Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=pBoG-fLgfKU,Economy / Finance,0.85,Economist critique of White House economic policy and claims,1780331422,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.576007289798394,9.055906318669118,7.1891677384203225,0.375,1780331422,2,6
UY21bDq11AQ,Trump CANCELS America 250 Concert After Artists BAIL,2026-06-01,220275,6332,1700,844,"Krystal and Saagar discuss artists cancelling on Trump's 250th anniversary event at the White House. 

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=UY21bDq11AQ,Culture / Society,0.8,Trump event cancellation due to artist boycott and political controversy,1780333218,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.302632044734931,8.753371421000903,6.738152494595957,0.38095238095238093,1780333218,3,6
B6t51y-BCUo,SNEAKY Congress Tries TO BOND Israel-US Militaries FOREVER,2026-06-01,283237,11240,2400,902,"Krystal and Saagar are joined by Brandon Weichert to discuss Congress trying to formally intertwine the US and Israeli militaries. 

Brandon Weichert: https://weichert.substack.com/

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=B6t51y-BCUo,Foreign Policy / War,0.9,Congressional efforts to formalize US-Israel military alliance,1780335032,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.554039281985284,9.327234123447681,6.804614520062624,0.5,1780335032,4,6
FXM6hSnFQO8,Krystal And Saagar REACT: Graham Platner Infidelity Revelations,2026-06-01,149221,5408,2000,1510,"Krystal and Saagar discuss

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=FXM6hSnFQO8,Culture / Society,0.75,Personal scandal involving political figure infidelity revelations,1780336835,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,11.913183707517593,8.5956346177228,7.31986492980897,0.21818181818181817,1780336835,5,6
fJG_1gmDJy0,"CENK REACTS After UK BANS HIM, Hasan Over Israel Criticism",2026-06-01,232063,10387,2100,890,"Krystal and Saagar are joined by Cenk Uygur to discuss his ban from the UK over Israel criticism. 

Cenk Uygur: https://www.youtube.com/theyoungturks

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=fJG_1gmDJy0,Media / Tech,0.8,UK media ban on political commentators over Israel criticism coverage,1780338617,2026-06-01,Monday,0,"['Krystal', 'Saagar']",Krystal & Saagar,2,1,1,0,0,12.354764165509089,9.248310303227811,6.7912214627261855,0.5,1780338617,6,6
J0H71yoET7k,'EVERYBODY HATES ISRAEL': Trump LIGHTS UP Bibi Amid Ceasefire Collapse,2026-06-02,383182,12559,1800,1552,"Ryan and Saagar discuss Trump reportedly yelling at Bibi on a phone call over escalation in Lebanon that could jeopardize the Iran talks.

Sign up for a PREMIUM Breaking Points subscriptions for full early access to uncut shows and LIVE AMAs with the hosts every week: https://breakingpoints.supercast.com/

Merch Store: https://shop.breakingpoints.com/

To listen to Breaking Points as a podcast, check them out on Apple and Spotify

Apple: https://podcasts.apple.com/us/podcast/breaking-points-with-krystal-and-saagar/id1570045623
 
Spotify: https://open.spotify.com/show/033kFeszOZEgO3Wy6ziXKR
 
Instagram: https://www.instagram.com/breakingpoints.yt

Facebook: https://www.facebook.com/people/Breaking-Points/61575893472315/

#news #politics #youtube","['breaking points', 'krystal ball', 'saagar enjeti']",https://www.youtube.com/watch?v=J0H71yoET7k,Foreign Policy / War,0.9,Trump's criticism of Netanyahu and Israel amid Middle East ceasefire negotiations,1780416020,2026-06-02,Tuesday,1,"['Ryan', 'Saagar']",Ryan & Saagar,2,0,1,1,0,12.856265351115457,9.438192819018127,7.347299700743164,0.5689655172413793,1780416020,1,6
